Back injury,35
Weight increased,35
Myalgia,35
Fatigue,35
Bone marrow failure,35
Cardiomegaly,35
Encephalopathy,35
Feeling cold,35
Brain oedema,35
Pelvic pain,35
Hyperthyroidism,35
Movement disorder,35
Cataract,35
Hypothyroidism,35
Haemorrhoidal haemorrhage,35
Hypokinesia,35
Upper-airway cough syndrome,35
Visual field defect,35
International normalised ratio decreased,35
Apathy,35
Crohn's disease,35
Nasopharyngitis,35
Failure to thrive,35
Macular oedema,35
Peripheral swelling,35
Fall,35
Vasculitis,35
Blood cholesterol increased,35
Spinal osteoarthritis,35
Cholestasis,35
Exostosis,35
White blood cell count increased,35
Ischaemic stroke,35
Ventricular hypertrophy,35
Haemolytic anaemia,35
Intentional overdose,35
Dysstasia,35
Jaundice,35
Red blood cell sedimentation rate increased,35
Bedridden,35
Bone density decreased,35
Back disorder,35
Abasia,35
Presyncope,35
Hormone level abnormal,35
Nystagmus,35
Stent placement,35
Cerebrovascular accident,35
Pollakiuria,35
Dementia Alzheimer's type,35
Nasal congestion,35
Unresponsive to stimuli,35
Acute coronary syndrome,35
Drug intolerance,35
Hyponatraemia,35
"Hallucination, visual",35
Hypersomnia,35
Cardiac failure,35
Eosinophilia,35
Incontinence,35
Impaired healing,35
Sepsis,35
Hypokalaemia,35
Pulmonary mass,35
Condition aggravated,35
Gangrene,35
Impaired work ability,35
Night sweats,35
Hepatomegaly,35
Adverse drug reaction,35
Disability,35
Injection site haemorrhage,35
Oral candidiasis,35
Scab,35
Limb discomfort,35
Blood potassium increased,35
Glaucoma,35
Skin infection,35
Retinopathy,35
Procedural complication,35
Malignant neoplasm progression,35
Breast mass,35
Joint stiffness,35
Aphagia,35
Transient ischaemic attack,35
Sedation,35
Cholangitis,35
Hypocalcaemia,35
Glucose tolerance impaired,35
Intervertebral disc protrusion,35
Splenomegaly,35
Oral fungal infection,35
Jaundice cholestatic,35
Injection site bruising,35
Cholelithiasis,35
Ischaemia,35
Skin exfoliation,35
Haemoptysis,35
Ligament rupture,35
Neutrophil count increased,35
Pulmonary hypertension,35
Pruritus generalised,35
Dyspnoea,35
Neurological symptom,35
Sinusitis,35
Muscle strain,35
Impaired gastric emptying,35
Cardiac disorder,35
Grand mal convulsion,35
Therapeutic response decreased,35
Cardiac arrest,35
Injection site pruritus,35
Eye swelling,35
Gastric ulcer,35
Femur fracture,35
Anosmia,35
Polyuria,35
Drug screen positive,35
Maternal exposure during pregnancy,35
Ventricular tachycardia,35
Deep vein thrombosis,35
Metastases to bone,35
Malnutrition,35
Loss of consciousness,35
Obesity,35
Cholecystitis infective,35
Pregnancy,35
Faecal incontinence,35
Pharyngitis,35
Anxiety,35
Blood urine present,35
Osteoporosis,35
Device failure,35
Cardiac murmur,35
Hypotension,35
Hallucination,35
Tendon rupture,35
Musculoskeletal disorder,35
Nasal discomfort,35
Micturition urgency,35
Hyperkeratosis,35
Hepatic lesion,35
Transaminases increased,35
Respiratory disorder,35
"Hallucination, auditory",35
Memory impairment,35
Malaise,35
Bundle branch block left,35
Haematochezia,35
Thirst,35
Generalised oedema,35
Laryngeal oedema,35
Unevaluable event,35
Acute hepatic failure,35
Dysarthria,35
Dry eye,35
Pharyngeal oedema,35
